Sno,Accountid,score,Dec,Jan,Feb,Mar,Apr,May
9447,1.00601E+11,61,OTR,OTR,OTR,Default,Default,Default
9448,1.006E+11,35,OTR,OTR,NonOTR,OTR,NonOTR,Default
9449,1.006E+11,86,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9450,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9451,1.006E+11,43,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9452,1.006E+11,40,OTR,OTR,NonOTR,OTR,NonOTR,Default
9453,1.006E+11,55,Default,Default,Default,Default,Default,Default
9454,1.006E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9455,1.006E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9456,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9457,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9458,1.00601E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9459,1.006E+11,77,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9460,1.006E+11,77,Default,Default,Default,Default,Default,Default
9461,1.006E+11,53,NonOTR,OTR,NonOTR,OTR,OTR,Default
9462,1.006E+11,66,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9463,1.006E+11,77,Default,Default,Default,Default,Default,Default
9464,1.006E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9465,1.006E+11,38,OTR,OTR,NonOTR,OTR,NonOTR,Default
9466,1.006E+11,33,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9467,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9468,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9469,1.006E+11,71,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
9470,1.006E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9471,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9472,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9473,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9474,1.006E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9475,1.006E+11,37,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9476,1.006E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9477,1.006E+11,38,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9478,1.006E+11,52,Default,Default,Default,Default,Default,Default
9479,1.006E+11,70,Default,Default,Default,Default,Default,Default
9480,1.00601E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9481,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9482,1.006E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9483,1.006E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9484,1.006E+11,77,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9485,1.006E+11,61,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9486,1.006E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9487,1.006E+11,68,OTR,OTR,NonOTR,OTR,NonOTR,Default
9488,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9489,1.006E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9490,1.006E+11,65,NonOTR,NonOTR,Default,Default,Default,Default
9491,1.006E+11,40,OTR,OTR,NonOTR,OTR,NonOTR,Default
9492,1.006E+11,49,OTR,NonOTR,NonOTR,OTR,OTR,Default
9493,1.00601E+11,47,OTR,NonOTR,NonOTR,OTR,OTR,NonOTR
9494,1.006E+11,58,OTR,NonOTR,Default,Default,Default,Default
9495,1.006E+11,83,Default,Default,Default,Default,Default,Default
9496,1.006E+11,80,NonOTR,NonOTR,OTR,NonOTR,NonOTR,NonOTR
9497,1.00601E+11,81,Default,Default,Default,Default,Default,Default
9498,1.006E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9499,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9500,1.006E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9501,1.006E+11,69,NonOTR,NonOTR,NonOTR,OTR,NonOTR,Default
9502,1.006E+11,46,NonOTR,NonOTR,NonOTR,OTR,NonOTR,OTR
9503,1.006E+11,59,OTR,OTR,NonOTR,OTR,OTR,OTR
9504,1.00601E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
9505,1.006E+11,55,OTR,OTR,NonOTR,OTR,OTR,Default
9506,1.006E+11,46,OTR,OTR,NonOTR,OTR,OTR,Default
9507,1.006E+11,51,Default,Default,Default,Default,Default,Default
9508,1.006E+11,82,Default,Default,Default,Default,Default,Default
9509,1.006E+11,70,Default,Default,Default,Default,Default,Default
9510,1.006E+11,68,Default,Default,Default,Default,Default,Default
9511,1.00601E+11,41,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9512,1.006E+11,70,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
9513,1.006E+11,64,OTR,OTR,NonOTR,OTR,OTR,Default
9514,1.006E+11,35,OTR,OTR,NonOTR,OTR,OTR,Default
9515,1.006E+11,36,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
9516,1.006E+11,71,NonOTR,NonOTR,NonOTR,OTR,NonOTR,Default
9517,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9518,1.006E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9519,1.006E+11,54,Default,Default,Default,Default,Default,Default
9520,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9521,1.006E+11,52,Default,Default,Default,Default,Default,Default
9522,1.006E+11,13,Default,Default,Default,Default,Default,Default
9523,1.006E+11,37,Default,Default,Default,Default,Default,Default
9524,1.006E+11,68,NonOTR,OTR,OTR,Default,Default,Default
9525,1.006E+11,70,Default,Default,Default,Default,Default,Default
9526,1.006E+11,48,Default,Default,Default,Default,Default,Default
9527,1.006E+11,72,Default,Default,Default,Default,Default,Default
9528,1.00601E+11,75,OTR,OTR,NonOTR,OTR,OTR,OTR
9529,1.006E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9530,1.006E+11,72,Default,Default,Default,Default,Default,Default
9531,1.00601E+11,65,NonOTR,NonOTR,Default,Default,Default,Default
9532,1.006E+11,75,Default,Default,Default,Default,Default,Default
9533,1.006E+11,74,OTR,OTR,NonOTR,NonOTR,Default,Default
9534,1.006E+11,43,OTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9535,1.00601E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9536,1.006E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9537,1.006E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9538,1.006E+11,39,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9539,1.006E+11,68,Default,Default,Default,Default,Default,Default
9540,1.006E+11,51,OTR,OTR,NonOTR,OTR,NonOTR,Default
9541,1.006E+11,61,OTR,OTR,NonOTR,OTR,OTR,Default
9542,1.00601E+11,61,OTR,OTR,NonOTR,OTR,OTR,OTR
9543,1.006E+11,32,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9544,1.006E+11,70,OTR,OTR,NonOTR,OTR,NonOTR,Default
9545,1.00601E+11,83,OTR,OTR,NonOTR,OTR,NonOTR,OTR
9546,1.00601E+11,72,Default,Default,Default,Default,Default,Default
9547,1.006E+11,55,OTR,OTR,NonOTR,NonOTR,Default,Default
9548,1.00601E+11,69,Default,Default,Default,Default,Default,Default
9549,1.006E+11,33,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9550,1.006E+11,60,Default,Default,Default,Default,Default,Default
9551,1.00601E+11,54,Default,Default,Default,Default,Default,Default
9552,1.006E+11,76,OTR,OTR,NonOTR,OTR,NonOTR,Default
9553,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9554,1.006E+11,45,Default,Default,Default,Default,Default,Default
9555,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9556,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9557,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9558,1.006E+11,62,NonOTR,NonOTR,Default,Default,Default,Default
9559,1.006E+11,62,NonOTR,NonOTR,OTR,OTR,NonOTR,NonOTR
9560,1.00601E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9561,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9562,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9563,1.006E+11,73,OTR,NonOTR,NonOTR,NonOTR,OTR,Default
9564,1.006E+11,90,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9565,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9566,1.006E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9567,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9568,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9569,1.006E+11,86,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9570,1.006E+11,45,OTR,OTR,NonOTR,NonOTR,Default,Default
9571,1.006E+11,82,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9572,1.00601E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9573,1.006E+11,57,Default,Default,Default,Default,Default,Default
9574,1.006E+11,32,Default,Default,Default,Default,Default,Default
9575,1.006E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9576,1.006E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9577,1.006E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9578,1.006E+11,63,Default,Default,Default,Default,Default,Default
9579,1.006E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9580,1.006E+11,76,Default,Default,Default,Default,Default,Default
9581,1.00601E+11,81,OTR,OTR,OTR,OTR,Default,Default
9582,1.006E+11,37,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9583,1.006E+11,54,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9584,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9585,1.006E+11,72,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9586,1.006E+11,43,NonOTR,Default,Default,Default,Default,Default
9587,1.006E+11,52,NonOTR,Default,Default,Default,Default,Default
9588,1.006E+11,88,Default,Default,Default,Default,Default,Default
9589,1.006E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9590,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9591,1.006E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9592,1.006E+11,71,OTR,OTR,NonOTR,OTR,OTR,Default
9593,1.00601E+11,66,Default,Default,Default,Default,Default,Default
9594,1.006E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9595,1.00601E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
9596,1.00601E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9597,1.00601E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9598,1.006E+11,29,OTR,OTR,NonOTR,OTR,OTR,OTR
9599,1.006E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9600,1.006E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9601,1.006E+11,49,NonOTR,NonOTR,NonOTR,Default,Default,Default
9602,1.006E+11,68,NonOTR,NonOTR,NonOTR,Default,Default,Default
9603,1.006E+11,63,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
9604,1.006E+11,62,Default,Default,Default,Default,Default,Default
9605,1.00601E+11,71,Default,Default,Default,Default,Default,Default
9606,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9607,1.00601E+11,80,OTR,Default,Default,Default,Default,Default
9608,1.006E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9609,1.006E+11,82,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9610,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9611,1.00601E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9612,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9613,1.006E+11,71,Default,Default,Default,Default,Default,Default
9614,1.006E+11,52,Default,Default,Default,Default,Default,Default
9615,1.006E+11,54,OTR,OTR,NonOTR,OTR,OTR,OTR
9616,1.006E+11,92,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9617,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9618,1.00601E+11,83,NonOTR,OTR,OTR,OTR,OTR,OTR
9619,1.006E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9620,1.00601E+11,53,NonOTR,OTR,OTR,OTR,OTR,OTR
9621,1.006E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9622,1.006E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9623,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9624,1.006E+11,41,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9625,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9626,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9627,1.006E+11,62,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9628,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9629,1.006E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9630,1.006E+11,86,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9631,1.006E+11,50,OTR,OTR,Default,Default,Default,Default
9632,1.00601E+11,70,Default,Default,Default,Default,Default,Default
9633,1.006E+11,57,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9634,1.006E+11,90,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9635,1.006E+11,58,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9636,1.00601E+11,60,NonOTR,OTR,Default,Default,Default,Default
9637,1.006E+11,35,OTR,OTR,NonOTR,OTR,Default,Default
9638,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9639,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9640,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9641,1.006E+11,36,OTR,NonOTR,NonOTR,OTR,OTR,OTR
9642,1.006E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9643,1.006E+11,66,OTR,OTR,NonOTR,OTR,OTR,OTR
9644,1.006E+11,54,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9645,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9646,1.006E+11,67,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
9647,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9648,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9649,1.006E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9650,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9651,1.006E+11,67,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9652,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,OTR,NonOTR
9653,1.006E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9654,1.00601E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9655,1.00601E+11,60,Default,Default,Default,Default,Default,Default
9656,1.006E+11,52,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9657,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9658,1.00601E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9659,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9660,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9661,1.006E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9662,1.00601E+11,45,Default,Default,Default,Default,Default,Default
9663,1.006E+11,79,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
9664,1.006E+11,41,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9665,1.006E+11,24,Default,Default,Default,Default,Default,Default
9666,1.006E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9667,1.006E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9668,1.00601E+11,75,NonOTR,NonOTR,Default,Default,Default,Default
9669,1.006E+11,20,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9670,1.006E+11,79,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9671,1.006E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9672,1.006E+11,72,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9673,1.00601E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9674,1.006E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
9675,1.006E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9676,1.006E+11,50,OTR,NonOTR,NonOTR,NonOTR,Default,Default
9677,1.006E+11,42,OTR,NonOTR,NonOTR,NonOTR,Default,Default
9678,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9679,1.00601E+11,68,Default,Default,Default,Default,Default,Default
9680,1.006E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9681,1.006E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
9682,1.006E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9683,1.006E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9684,1.006E+11,61,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
9685,1.006E+11,66,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
9686,1.006E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9687,1.006E+11,63,OTR,OTR,NonOTR,OTR,OTR,OTR
9688,1.006E+11,24,OTR,OTR,NonOTR,OTR,OTR,OTR
9689,1.006E+11,50,OTR,OTR,NonOTR,OTR,OTR,OTR
9690,1.006E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9691,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9692,1.00601E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9693,1.006E+11,62,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9694,1.006E+11,53,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9695,1.006E+11,59,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9696,1.00601E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9697,1.006E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9698,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9699,1.006E+11,69,Default,Default,Default,Default,Default,Default
9700,1.006E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9701,1.006E+11,69,Default,Default,Default,Default,Default,Default
9702,1.00601E+11,75,Default,Default,Default,Default,Default,Default
9703,1.006E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9704,1.006E+11,41,OTR,OTR,NonOTR,OTR,OTR,OTR
9705,1.006E+11,43,OTR,OTR,NonOTR,OTR,OTR,OTR
9706,1.006E+11,54,OTR,OTR,NonOTR,OTR,OTR,OTR
9707,1.006E+11,34,OTR,OTR,NonOTR,OTR,OTR,OTR
9708,1.006E+11,42,OTR,NonOTR,NonOTR,NonOTR,OTR,NonOTR
9709,1.006E+11,38,OTR,NonOTR,NonOTR,OTR,OTR,OTR
9710,1.006E+11,43,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9711,1.006E+11,45,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9712,1.006E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9713,1.006E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9714,1.00601E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9715,1.006E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9716,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9717,1.006E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9718,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9719,1.006E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9720,1.006E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9721,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
9722,1.006E+11,78,Default,Default,Default,Default,Default,Default
9723,1.006E+11,21,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
9724,1.006E+11,52,OTR,OTR,NonOTR,OTR,OTR,NonOTR
9725,1.006E+11,40,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9726,1.006E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9727,1.006E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9728,1.006E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9729,1.006E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9730,1.006E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9731,1.006E+11,24,OTR,OTR,NonOTR,OTR,OTR,OTR
9732,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9733,1.006E+11,37,OTR,OTR,NonOTR,OTR,OTR,OTR
9734,1.006E+11,31,OTR,OTR,NonOTR,OTR,OTR,OTR
9735,1.006E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
9736,1.00601E+11,68,NonOTR,OTR,Default,Default,Default,Default
9737,1.006E+11,48,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9738,1.006E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9739,1.006E+11,79,OTR,NonOTR,NonOTR,OTR,OTR,OTR
9740,1.006E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9741,1.006E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9742,1.006E+11,38,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9743,1.006E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9744,1.006E+11,45,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9745,1.00601E+11,53,Default,Default,Default,Default,Default,Default
9746,1.006E+11,49,OTR,OTR,NonOTR,OTR,NonOTR,Default
9747,1.006E+11,41,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9748,1.006E+11,64,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
9749,1.006E+11,55,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
9750,1.006E+11,39,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9751,1.006E+11,66,OTR,OTR,NonOTR,OTR,OTR,OTR
9752,1.006E+11,59,Default,Default,Default,Default,Default,Default
9753,1.006E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9754,1.006E+11,45,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9755,1.006E+11,78,OTR,OTR,NonOTR,OTR,OTR,OTR
9756,1.006E+11,32,OTR,OTR,NonOTR,OTR,OTR,OTR
9757,1.006E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9758,1.006E+11,56,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
9759,1.006E+11,57,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
9760,1.006E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9761,1.00601E+11,74,NonOTR,NonOTR,Default,Default,Default,Default
9762,1.006E+11,52,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9763,1.006E+11,65,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
9764,1.006E+11,72,OTR,OTR,NonOTR,OTR,OTR,OTR
9765,1.006E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9766,1.006E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9767,1.00601E+11,83,Default,Default,Default,Default,Default,Default
9768,1.006E+11,77,OTR,NonOTR,OTR,Default,Default,Default
9769,1.00601E+11,72,OTR,Default,Default,Default,Default,Default
9770,1.006E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9771,1.006E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9772,1.006E+11,50,NonOTR,NonOTR,OTR,OTR,NonOTR,NonOTR
9773,1.006E+11,58,Default,Default,Default,Default,Default,Default
9774,1.006E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9775,1.006E+11,32,OTR,NonOTR,NonOTR,OTR,OTR,Default
9776,1.006E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
9777,1.006E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
